m30,BTR1,FET1,FDT1,SHR1,GRS1,CRP1,AVE1
125675,10259,3059,1569,10259,376,12,8194
125676,10259,3059,1569,10259,376,12,8353.5
125677,10259,3059,1569,10259,376,12,7325.6
125678,10259,3059,1569,10259,376,12,7944.9
125679,10259,3059,1569,10259,376,12,7668
125680,10259,3059,1569,10259,376,12,8012.4
125681,10259,3059,1569,10259,376,12,8008.9
125682,10259,3059,1569,10259,376,12,7658.6
125683,10259,3059,1569,10259,376,12,7964.3
125684,10259,3059,1569,10259,376,12,7791.5
125685,10259,3059,1569,10259,376,12,7125.2
125686,10259,3059,1569,10259,376,12,7804.9
125687,10259,3059,1569,10259,376,4,8102.7
125688,10259,3059,1569,10259,376,12,7781.7
125689,10259,3059,1569,10259,376,4,7985.1
125690,10259,3059,1569,10259,376,24,7571.9
125691,10259,3059,1569,10259,376,4,8299.9
125692,10259,3059,1569,10259,376,4,8474.4
125693,10259,3059,1569,10259,376,4,8364.3
125694,10259,3059,1569,10259,376,4,8417.1
125695,10259,3059,1569,10259,376,4,8264.2
125696,9746,2957,1569,9874,376,47,7189.4
125697,9874,3059,1569,10259,376,71,7315.8
125698,9874,2931,1569,9746,376,78,7106.2
125699,9746,3008,1569,10002,376,98,7092.5
125700,8464,2141,1569,7566,376,55,5593.3
125701,5129,2039,1569,6412,376,86,3070.5
125702,6668,2141,1569,7694,376,59,2566.9
125703,25647,2549,1569,25647,376,43,5548.4
125704,11541,3008,1569,11669,376,12,4518.5
125705,12439,2982,1569,12824,376,12,5107.5
125706,22826,2651,1569,21800,376,12,5972.8
125707,25647,2549,1569,25647,376,12,5383.5
125708,24878,2575,1569,24108,376,12,6606
125709,10515,3059,1569,10387,376,12,4685.9
125710,10259,3059,1569,10259,376,12,5201.4
125711,10259,3059,1569,10259,376,12,1463.7
125712,128,3059,8,10131,376,12,211.6
125713,128,2371,8,9746,372,12,339.8
125714,10259,3033,1545,10002,376,12,2119.3
125715,10259,3059,1553,9874,376,12,3455.7
125716,128,3059,8,9618,376,12,805.2
125717,10259,3059,690,9746,376,12,3596.4
125718,10259,3059,635,9618,376,12,5303.7
125719,10259,3212,682,10387,376,12,4195
125720,11156,3569,1569,11156,376,12,4640.3
125721,11156,3569,1569,11156,376,12,4641.3
125722,128,3569,8,11156,376,12,4879.7
125723,11156,3569,1569,11156,376,12,4877.3
125724,11156,3569,1569,11156,376,12,5600.8
125725,11156,3569,1569,11156,376,12,6428.9
125726,11156,3569,1569,11156,376,12,6638.6
125727,11156,3569,1569,11156,376,12,5937.4
125728,11156,3569,1569,11156,376,12,5889.1
125729,11156,3569,1569,11156,376,12,6396
125730,11156,3569,1569,11156,376,12,6294.5
125731,11156,3569,1569,11156,376,12,5698.5
125732,11156,3467,1569,10772,376,12,3079.4
125733,128,3084,8,9489,376,12,1783.9
125734,128,3059,8,9618,376,12,65.3
125832,10259,2804,816,9489,348,345,1533.4
125833,10131,2600,1114,9233,339,325,1165.7
125835,10259,3059,1569,10259,376,4,213.9
125836,10259,3059,1569,10259,376,384,4927.1
125837,10259,3059,1569,10259,376,376,5387.8
125838,10387,2753,1569,9746,376,396,3203.1
125839,10259,3033,1569,10259,376,396,4338.9
125840,9746,2957,1529,9746,372,392,4179.4
125841,9489,2243,1522,7951,334,337,978.2
125843,10259,2982,1569,9874,362,451,729.2
125844,10259,3059,1569,10259,376,482,2848.8
125845,10259,3059,1569,10259,376,494,4797.5
125846,10259,3059,1569,10259,376,498,4940.6
125847,10259,3033,1569,10131,372,478,6529.7
125848,10259,2982,1561,9233,339,478,1334.7
125849,9874,2422,1216,8848,325,12,237.1
125852,10131,2651,1537,7566,268,141,237.2
125853,8848,2524,1302,4745,165,12,24.1
125856,10259,3059,1569,10259,376,4,14
125858,10259,3059,1569,8976,320,290,132.8
125859,10259,2829,1569,8848,306,12,62.2
125863,7694,2447,1561,7309,339,349,725.2
125864,9746,2931,1569,8976,376,420,4513.1
125865,9746,3033,1569,9746,376,463,6086.9
125866,10131,3059,1569,10259,376,388,7301.9
125867,10259,3059,1569,10259,376,408,7628.2
125868,10259,3059,1569,10259,376,502,7917.5
125869,10259,3059,1569,10259,376,494,7919
125870,10259,3059,1569,10259,376,4,7945.9
125871,10259,3059,8,10259,376,4,8367.5
125872,10259,3059,1569,10259,376,110,8167.6
125873,10259,3059,1569,10259,376,404,8228.2
125874,10259,3059,1569,10259,376,420,8160.4
125875,10259,3033,1569,10259,376,400,7609.7
125876,9233,2294,1569,8720,362,235,3216.6
125891,12824,2396,1569,9874,5,12,189.7
125897,12824,3059,1569,12182,5,12,239.6
125898,12824,2269,1569,12054,5,4,511.4
126203,4488,1963,1569,7309,362,110,706.2
126204,9233,2906,1569,9489,376,110,5004
126205,10259,3059,1569,10259,376,110,4837.5
126206,10259,3059,1569,10259,376,102,3812.9
126207,10259,3033,1569,10259,405,110,3480.2
126208,10259,3008,1569,10259,447,110,4888.8
126209,10259,3059,1569,10259,376,110,3326.7
126210,10259,3059,1569,10259,376,110,6196.6
126211,10259,3059,1569,10259,376,43,5437.7
126212,10259,3059,1569,10259,376,12,7312.7
126213,10259,3059,1569,10259,376,90,6565.3
126214,10259,3059,1569,10259,376,12,7408
126215,10259,3059,1569,10259,376,63,5775.5
126216,10259,3059,1569,10259,376,24,7664.1
126217,10259,3059,1569,10259,376,16,8158.5
126218,10259,3059,1569,10259,376,4,8484.5
126219,10259,3059,1569,10259,376,4,8529.4
126220,10259,3059,1569,10259,376,4,8528.2
126221,10259,3059,1569,10259,376,98,8566.7
126222,10259,3059,1569,10259,376,12,8608.4
126223,10259,3059,1569,10259,376,4,8539.5
126224,10259,3059,1569,10259,376,4,8546.5
126225,10259,3059,1569,10259,376,4,8579.7
126226,10259,3059,1569,10259,376,4,8305.2
126227,10259,3059,1569,10259,376,110,8400.5
126228,10259,3059,1569,10259,376,4,8399.8
126229,10259,3059,1569,10259,376,12,8709.5
126230,10002,2625,1569,8207,376,4,8209.7
126231,9746,2549,1569,7694,376,4,7672
126232,9233,2243,1569,5899,376,12,7300
126233,8976,1784,1569,5514,376,4,7265.5
126234,8976,1784,1569,5514,376,12,7264.8
126235,8976,1784,1569,5514,376,4,7402.5
126236,8976,1988,1569,5642,376,4,7319.1
126237,9874,2778,1569,8976,376,12,7689.5
126238,10131,2957,1569,9618,376,247,7049
126239,9746,2524,1569,8464,376,404,5831.9
126240,9618,2090,1569,6925,376,424,5589.8
126241,10515,2600,1569,9105,376,455,3420.8
126242,12824,2447,1569,7438,376,478,8048
126243,12824,1784,1569,5514,376,235,9489.5
126244,12824,1784,1569,5514,376,4,9848.6
126245,12824,1784,1569,5514,376,4,10222.3
126246,12824,1784,1569,5514,376,4,10462.6
126247,12824,1784,1569,5514,376,12,10100.8
126248,12824,1963,1569,7438,376,412,9160.9
126249,12695,2906,1569,8976,376,388,7609.1
126250,12824,1784,1569,5514,376,400,10021
126251,12824,1784,1569,5514,376,212,9636
126252,12824,1784,1569,5514,376,180,9414.8
126253,12824,1784,1569,5514,376,12,9244.1
126254,12824,1784,1569,5514,376,137,9513.6
126255,12824,1784,1569,5514,376,67,9377.9
126256,12824,1784,1569,5514,376,322,8404.5
126257,12824,1784,1569,5514,376,180,8017.5
126258,12695,1784,1569,5514,376,27,7311.4
126259,10259,2676,1569,9105,376,271,2428.2
126260,10259,3059,1569,10259,376,263,431.3
126380,10259,3059,1569,10002,367,12,2898.7
126381,10259,3059,1569,10259,376,12,7791.8
126382,10259,3059,1569,10259,376,12,7916.3
126383,10259,3059,1569,10259,376,12,7697.2
126384,10259,3059,1569,10259,376,12,7971.7
126385,10259,3059,1569,10259,376,12,8017.9
126386,10259,3059,1569,10259,376,12,8002.2
126387,10259,3059,1569,10259,376,12,8122.5
126388,10259,3059,1569,10259,376,4,8033.2
126389,10259,3059,1569,10259,376,4,8019.6
126390,10259,3059,1569,10259,376,4,8160.1
126391,10259,3059,1569,10259,376,4,8176.5
126392,10259,3059,1569,10259,376,4,8154.3
126393,10259,3059,1569,10259,376,12,7998
126394,10259,3059,1569,10259,376,4,7786.2
126395,10259,3059,1569,10259,376,4,8208.3
126396,10259,3059,1569,10259,376,12,8489.4
126397,10259,3059,1569,10259,376,39,7470
126398,10259,3059,1569,10259,376,12,8308.7
126399,10259,3059,1569,10259,376,12,8225.9
126400,10259,3059,1569,10259,376,12,8224.5
126401,10259,3059,1569,10259,376,12,7833
126402,10259,3059,1569,10259,376,12,7351.5
126403,10259,3059,1569,10259,376,12,6887.2
126404,10131,3033,1569,10259,376,12,6784.7
126405,9874,3059,1569,10259,376,12,5738.6
126406,10259,3059,1569,10259,376,12,6362
126407,10259,3059,1569,10259,376,12,7432.6
126408,10259,3059,1569,10259,376,4,8178.9
126409,10259,3059,1569,10259,376,4,8344.2
126410,10259,3059,1569,10259,376,4,8235.9
126411,10259,3059,1569,10259,376,4,8445.8
126412,10259,3059,1569,10259,376,4,8451.8
126413,10259,3059,1569,10259,376,4,8346.3
126414,10259,3059,1569,10259,376,4,8408.3
126415,10259,3059,1569,10259,376,4,8356.4
126416,10259,3059,1569,10259,376,12,8131.1
126417,10259,3059,1569,10259,376,12,8288
126418,10259,3059,1569,10259,376,90,8228.7
126419,10259,3059,1569,10259,376,86,8184
126420,10131,3059,1569,10131,376,90,8028.6
126421,7694,2116,1569,7181,376,90,5075.2
126422,10002,3033,1569,10387,376,67,4189.9
126423,23595,2549,1569,24621,372,47,3537.4
126424,12054,2957,1569,13336,376,24,4735.8
126425,10259,3059,1569,10259,376,12,4494.2
126426,11926,3008,1569,12439,376,12,3714.9
126427,24493,2600,1569,23595,376,12,4202.8
126428,25391,2575,1569,25006,376,12,3690.9
126429,17055,2829,1569,12695,376,12,3250.6
126430,10259,3059,1569,10259,376,12,3998.5
126431,10259,3059,1569,10259,376,12,4209.9
126432,10259,3059,1569,10259,376,12,1880.4
126433,10259,3059,690,9874,376,12,1476.1
126434,10259,3059,1569,10131,376,12,3277.1
126435,10259,3059,1569,9746,376,12,3309
126436,10259,3059,1263,9874,376,12,3071.5
126437,10259,3059,1467,10131,376,12,3934.4
126438,10259,3059,1498,10002,376,12,4204.7
126439,10259,3059,627,9746,376,12,3285.7
126440,128,3441,8,10644,376,12,4557.7
126441,11156,3569,1569,11156,376,12,4867.8
126442,11156,3569,1569,11156,376,12,4394.9
126443,11156,3569,1569,11156,376,12,5266.2
126444,11156,3569,1569,11156,376,12,5725.9
126445,11156,3569,1569,11156,376,12,6029.1
126446,11156,3569,1569,11156,376,12,5748.6
126447,11156,3569,1569,11156,376,12,5387.1
126448,11156,3569,1569,11156,376,12,4158.8
126449,11156,3569,1569,11156,376,12,3763.9
126450,11156,3569,1569,11156,376,12,5063.4
126451,11156,3467,1569,10900,376,12,3524.5
126452,128,3314,8,9746,376,12,1205.5
126453,128,25,8,8464,334,12,39.4
126553,10131,2625,988,9746,358,345,822.9
126554,9874,1733,0,6796,235,12,90.9
126555,9874,1427,800,7181,259,12,491
126556,10259,3033,1569,10259,376,396,1678.7
126557,10259,3059,1569,10259,376,392,3686.2
126558,10259,3059,1569,10259,376,396,5216
126559,10387,2906,1569,10131,376,396,3848.1
126560,10259,3059,1569,10259,376,376,5453.6
126561,10259,3008,1569,10131,372,396,4870.9
126562,8207,2090,1545,6540,329,376,1889.3
126563,7181,1733,1569,6027,287,239,1151.5
126564,9618,2906,1569,9233,353,475,600.6
126565,10259,3059,1569,10131,372,475,2038.7
126566,10259,3059,1569,10259,376,486,4362.9
126567,10259,3059,1569,10259,376,490,5303.4
126568,10259,3033,1569,10002,367,494,5374.4
126569,10131,2753,1569,8335,306,443,149.8
126570,9105,1861,1412,6540,231,12,14.3
126578,128,25,8,0,0,4,0
126579,10259,2014,1569,4104,151,4,12
126580,3078,2218,8,6027,325,4,26.4
126583,3334,2014,1561,6027,358,478,1288.8
126584,10131,3059,1569,10131,376,494,5856.6
126585,10259,3059,1569,10259,376,322,6747.3
126586,10259,3059,1569,10259,376,188,7866.9
126587,10259,3059,1569,10259,376,486,7936.9
126588,10259,3059,1569,10259,376,486,7864.4
126589,10259,3059,1569,10259,376,494,8129.2
126590,10259,3059,1569,10259,376,475,8230.3
126591,10259,3059,8,10259,376,4,8383.5
126592,10259,3059,8,10259,376,12,8164.1
126593,10259,3059,1569,10259,376,384,8058.3
126594,10259,3059,1569,10259,376,400,8277.3
126595,10259,3059,1569,10259,376,392,7833.9
126596,8848,2371,1569,8720,372,333,5662
126597,10259,2575,1569,9233,339,12,350.6
126598,0,1376,0,6155,226,4,18.7
126611,12824,2039,1396,10515,5,12,161.4
126616,12824,2014,1475,11669,5,12,965
126617,12567,2320,1012,11028,5,133,4084.7
126618,12824,2422,1569,12439,5,4,2101.8
126922,128,1529,8,5129,376,12,2
126923,6027,2600,1569,7951,367,122,2091.6
126924,10259,3059,1569,10259,376,114,5509.9
126925,10259,3059,1569,10259,376,110,4189
126926,10259,3059,1569,10259,376,110,3196.5
126927,10259,3033,1569,10259,409,110,4767.7
126928,10259,3059,1569,10259,376,106,5635.2
126929,10515,2829,1569,9105,376,102,5554.9
126930,11926,1988,1569,6155,376,47,4874.9
126931,10259,2931,1569,9874,376,39,4610.2
126932,10259,2982,1569,10002,376,102,6012.9
126933,10131,2906,1569,9489,376,110,6810
126934,10131,2957,1569,10002,376,4,8120
126935,10259,3033,1569,10131,376,55,8082
126936,10259,3059,1569,10259,376,63,8236.2
126937,10259,3059,1569,10259,376,67,8201.7
126938,10259,3059,1569,10259,376,106,8325.3
126939,10259,3059,1569,10259,376,4,8538.1
126940,10131,2804,1569,9361,376,4,8417
126941,10131,3008,1569,10259,376,4,8463
126942,10259,3059,1569,10259,376,4,8490.1
126943,10259,3059,1569,10259,376,4,8532.2
126944,10259,3059,1569,10259,376,4,8450.3
126945,10259,3059,1569,10259,376,4,8491.5
126946,10259,3059,1569,10259,376,4,8284.3
126947,10259,3059,1569,10259,376,12,8023.7
126948,10259,3059,1569,10259,376,4,8417.4
126949,9874,2651,1569,8079,376,4,7930.8
126950,9361,2422,1569,6284,376,63,7548.8
126951,8976,1810,1569,5642,376,4,7424.1
126952,8976,1784,1569,5514,376,4,7414.1
126953,8976,1784,1569,5514,376,4,7473
126954,8976,1784,1569,5514,376,4,7472.5
126955,8976,1784,1569,5514,376,4,7414.2
126956,8976,1784,1569,5514,376,4,7113.6
126957,8976,2167,1569,7181,376,380,6944.6
126958,10259,2982,1569,10002,376,247,7119.4
126959,9746,2269,1569,7694,376,329,7012.6
126960,9618,2039,1569,6412,376,518,6953.2
126961,10131,2039,1569,6284,376,443,7686
126962,12695,1784,1569,5514,376,12,9823.2
126963,12824,1784,1569,5514,376,725,9728.6
126964,12824,1784,1569,5514,376,12,9571.5
126965,11926,1810,1569,5771,376,12,9280.2
126966,10515,2014,1569,6155,376,4,8479.4
126967,10515,1988,1569,6027,376,4,8293.3
126968,10259,2473,1569,8848,376,376,7111.7
126969,10515,3059,1569,10259,376,353,3251.7
126970,11926,2600,1569,8207,376,341,9097.9
126971,12824,1784,1569,5514,376,12,10053.6
126972,12824,1784,1569,5514,376,310,9756.5
126973,12824,1784,1569,5514,376,12,9709
126974,12824,1784,1569,5514,376,4,10015.1
126975,11926,1835,1569,5771,376,278,8932.9
126976,10772,1963,1569,6027,376,322,7427.3
126977,10644,1963,1569,6155,376,4,6307.5
126978,12054,1835,1569,5642,376,314,6398.2
126979,10131,2804,1569,10002,376,310,3935.8
126980,7951,2778,1569,8848,362,310,2588.8
126981,5258,2014,1506,4360,231,141,179.2
127095,10259,2855,1569,9361,348,12,113.2
127100,10259,3059,1569,10131,372,12,4395.7
127101,10259,3059,1569,10259,376,16,7732.8
127102,10259,3059,1569,10259,376,12,7883.2
127103,10259,3059,1569,10259,376,12,7870.9
127104,10259,3059,1569,10259,376,12,7869.3
127105,10259,3059,1569,10259,376,4,8020.1
127106,10259,3059,1569,10259,376,12,7968.6
127107,10259,3059,1569,10259,376,12,8123.7
127108,10259,3059,1569,10259,376,12,7766.5
127109,10259,3059,1569,10259,376,4,7894.9
127110,10259,3059,1569,10259,376,4,8003.6
127111,10259,3059,1569,10259,376,12,8033.9
127112,10259,3059,1569,10259,376,12,8241.7
127113,10259,3059,1569,10259,376,12,7785.8
127114,10259,3059,1569,10259,376,12,7819.1
127115,10259,3059,1569,10259,376,12,8266.5
127116,10259,3059,1569,10259,376,4,8399.3
127117,10259,3059,1569,10259,376,20,7469.2
127118,10259,3059,1569,10259,376,12,8087.2
127119,10259,3059,1569,10259,376,12,6901.1
127120,9233,3059,1569,9618,376,12,5885.4
127121,7566,2982,1569,9105,376,12,5264.5
127122,8207,2855,1569,8335,376,12,6014.3
127123,8464,2982,1569,8720,376,12,6312
127124,5899,1886,1569,5771,376,12,4617.8
127125,5514,1886,1569,5514,376,4,4380
127126,7181,2957,1569,7309,376,4,5157.7
127127,10131,3059,1569,10131,376,12,6550.2
127128,10259,3059,1569,10259,376,4,7802.8
127129,10259,3059,1569,10259,376,4,8183.4
127130,10259,3059,1569,10259,376,4,8260
127131,10259,3059,1569,10259,376,4,8102.8
127132,10259,3059,1569,10259,376,4,8005.6
127133,10259,3059,1569,10259,376,12,8064.7
127134,10259,3059,1569,10259,376,12,7911.7
127135,10259,3059,1569,10259,376,4,7936.6
127136,10259,3059,1569,10259,376,4,8359.8
127137,10259,3059,1569,10259,376,4,8376.8
127138,10259,25,8,10259,376,4,8268.2
127139,10259,3059,1569,10259,376,122,8205.3
127140,10131,2804,1569,9618,376,86,7545.8
127141,7951,2396,1569,8592,376,78,4302.5
127142,12824,2804,1569,14875,376,75,3141.6
127143,13593,2778,1569,18338,376,20,3072.6
127144,10387,3033,1569,11028,376,12,5249.2
127145,10259,3059,1569,10259,376,12,3235.3
127146,10259,3059,1569,10259,376,12,2282.7
127147,13336,2982,1569,12824,376,12,3091.6
127148,24236,2575,1569,24108,376,12,3068
127149,20646,2727,1569,20646,376,12,3700.9
127150,10387,3059,1569,10515,376,12,3160.7
127151,10259,3059,1569,10259,376,12,4481.7
127152,10259,3059,1569,10259,376,12,5058.4
127153,10259,3059,1435,10131,376,12,1512.6
127154,10259,3059,1569,10259,376,12,4392.8
127155,10259,3059,1569,10131,376,12,4106.4
127156,10259,3059,1161,9874,376,12,3570.1
127157,10259,3059,627,9618,376,12,3850.9
127158,128,3059,627,9746,376,12,3296.9
127159,128,3059,8,9746,376,12,2688.6
127160,128,3543,8,10644,376,12,2605.6
127161,11156,3569,8,11156,376,12,4518.9
127162,11156,3569,1569,11156,376,12,4295.6
127163,11156,3569,1569,11156,376,12,5244.2
127164,11156,3569,1569,11156,376,12,5491.8
127165,11028,3492,1569,11028,376,12,5741.4
127166,11156,3569,1569,11156,376,12,4826.5
127167,11156,3569,1569,11156,376,12,4039.9
127168,11156,3569,1569,11156,376,12,2470.6
127169,11156,3569,1569,11156,376,12,2724.7
127170,11156,3492,1569,10644,376,12,1675.1
127171,128,3059,8,9618,376,12,192.1
127275,9746,1147,1569,5771,216,12,16.1
127277,10131,2931,1569,8464,315,12,58.9
127278,9746,2931,1239,9618,362,290,3353.5
127279,10259,3059,1569,10259,376,396,5495.5
127280,10259,3059,1569,10259,376,396,5091.8
127281,10259,3059,1569,10259,376,373,4750.2
127282,10131,3008,1569,9874,372,384,5166.2
127283,10002,2651,1569,9233,367,388,5927.9
127284,8079,2243,1569,7822,367,380,2876.5
127285,7694,2702,1569,8464,376,396,524.9
127286,10259,3059,1569,10259,376,443,1020.7
127287,10259,3059,1569,10259,376,478,3296
127288,10259,3059,1569,10131,376,459,4378.7
127289,10259,2880,1569,9746,358,392,2112.4
127299,9361,2753,1569,8592,372,408,2452.7
127300,9361,2880,1569,9489,372,431,4350.9
127301,8207,2727,1569,8848,367,447,1985.6
127302,8592,2090,1569,7566,339,43,567.8
127303,9618,2957,1569,9233,376,443,4717.4
127304,10259,3059,1569,10259,376,490,6928.8
127305,10259,3059,1569,10259,376,75,7816.9
127306,10259,3059,1569,10259,376,12,7970.5
127307,10259,3059,1569,10259,376,478,8057.5
127308,10259,3059,1569,10259,376,12,8160.2
127309,10259,3059,1569,10259,376,12,8159.5
127310,10259,3059,1569,10259,376,12,8228.1
127311,10259,3059,1569,10259,376,4,8215.8
127312,10259,3059,1569,10259,376,404,8202.1
127313,10259,3059,1569,10259,376,4,8173.1
127314,10259,3059,1569,10259,376,243,8155.6
127315,10259,3059,1569,10259,376,384,7776.2
127316,10259,2829,1569,10131,372,110,7239.4
127317,10259,3033,1569,10259,376,235,1314.3
127330,12695,2880,1420,11285,5,12,835.3
127331,12824,2294,1459,11798,5,78,1198.2
127335,128,25,8,0,0,4,0
127336,12824,2931,1522,12439,5,396,5992.2
127337,12824,2218,1569,11798,5,4,260.5
127338,12824,2625,8,12054,5,4,522.3
127641,128,3059,8,10259,376,12,2.1
127642,9489,2778,1365,9105,358,94,913.2
127643,7822,2804,1569,9105,372,129,3634.1
127644,10259,3059,1569,10259,376,122,3782.5
127645,10259,3033,1569,10259,405,118,3297.1
127646,10259,3008,1545,10259,409,114,4278
127647,10387,3008,1569,9874,386,114,5686
127648,11028,2676,1569,8079,376,35,6864.6
127649,12054,1810,1569,5771,376,31,2925
127650,12824,1784,1569,5514,376,31,3270.6
127651,11028,2524,1569,7951,376,71,5660.7
127652,10002,2906,1569,10131,376,102,7012
127653,10259,3033,1569,10259,376,4,8322.6
127654,10131,2957,1569,9746,376,4,8131.4
127655,10002,2855,1569,9874,376,102,7839.4
127656,10259,3033,1569,10131,376,35,8127.1
